id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
26496,VECC,large_airport,Netaji Subhash Chandra Bose International Airport,22.65469933,88.44670105,16,AS,IN,IN-WB,Kolkata,yes,VECC,CCU,,,http://en.wikipedia.org/wiki/Netaji_Subhash_Chandra_Bose_International_Airport,"Calcutta, Kolkatta, Dum Dum Air Force Station"
26535,VHHH,large_airport,Chek Lap Kok International Airport,22.30890083,113.9150009,28,AS,HK,HK-U-A,Hong Kong,yes,VHHH,HKG,,http://www.hongkongairport.com/,http://en.wikipedia.org/wiki/Hong_Kong_International_Airport,"Chek Lap Kok Airport, 赤鱲角機場"
26540,VIAR,large_airport,Sri Guru Ram Dass Jee International Airport,31.70960045,74.79730225,756,AS,IN,IN-PB,Amritsar,yes,VIAR,ATQ,,http://www.aai.aero/allAirports/amritsar_generalinfo.jsp,http://en.wikipedia.org/wiki/Sri_Guru_Ram_Dass_Jee_International_Airport,Amritsar Air Force Station
26555,VIDP,large_airport,Indira Gandhi International Airport,28.5665,77.103104,777,AS,IN,IN-DL,New Delhi,yes,VIDP,DEL,,http://www.newdelhiairport.in/,http://en.wikipedia.org/wiki/Indira_Gandhi_International_Airport,Palam Air Force Station
26589,VMMC,large_airport,Macau International Airport,22.149599,113.592003,20,AS,MO,MO-U-A,Macau,yes,VMMC,MFM,,http://www.macau-airport.gov.mo/en/index.php,http://en.wikipedia.org/wiki/Macau_International_Airport,澳門國際機場
35145,VOBL,large_airport,Kempegowda International Airport,13.1979,77.706299,3000,AS,IN,IN-KA,Bangalore,yes,VOBL,BLR,,http://www.bengaluruairport.com/home/home.jspx,https://en.wikipedia.org/wiki/Kempegowda_International_Airport,
26609,VOCI,large_airport,Cochin International Airport,10.152,76.401901,30,AS,IN,IN-KL,Kochi,yes,VOCI,COK,,http://www.cochin-airport.com/,http://en.wikipedia.org/wiki/Cochin_International_Airport,Cochin
26610,VOCL,large_airport,Calicut International Airport,11.13679981,75.95529938,342,AS,IN,IN-KL,Calicut,yes,VOCL,CCJ,,,http://en.wikipedia.org/wiki/Calicut_International_Airport,
35141,VOHS,large_airport,Rajiv Gandhi International Airport,17.23131752,78.42985535,2024,AS,IN,IN-TG,Hyderabad,yes,VOHS,HYD,,http://www.shamshabadairport.com/,http://en.wikipedia.org/wiki/Rajiv_Gandhi_International_Airport,"Shamshabad, Hyderabad"
26618,VOMM,large_airport,Chennai International Airport,12.99000549,80.16929626,52,AS,IN,IN-TN,Chennai,yes,VOMM,MAA,,,http://en.wikipedia.org/wiki/Chennai_International_Airport,
26629,VOTV,large_airport,Trivandrum International Airport,8.48211956,76.92009735,15,AS,IN,IN-KL,Thiruvananthapuram,yes,VOTV,TRV,,,http://en.wikipedia.org/wiki/Trivandrum_International_Airport,"Thiruvananthapuram International Airport, Trivandrum Air Force Station"
26636,VRMM,large_airport,Malé International Airport,4.191830158,73.52909851,6,AS,MV,MV-MLE,Malé,yes,VRMM,MLE,,http://www.airports.com.mv/,http://en.wikipedia.org/wiki/Mal%C3%A9_International_Airport,
26638,VTBD,large_airport,Don Mueang International Airport,13.91259956,100.6070023,9,AS,TH,TH-10,Bangkok,yes,VTBD,DMK,,http://www2.airportthai.co.th/airportnew/bangkok/index.asp?lang=en,http://en.wikipedia.org/wiki/Don_Mueang_International_Airport,"Old Bangkok International Airport, Don Muang Royal Thai Air Force Base"
28118,VTBS,large_airport,Suvarnabhumi Airport,13.68109989,100.7470016,5,AS,TH,TH-10,Bangkok,yes,VTBS,BKK,,,http://en.wikipedia.org/wiki/Suvarnabhumi_Airport,
26647,VTCC,large_airport,Chiang Mai International Airport,18.76679993,98.96260071,1036,AS,TH,TH-50,Chiang Mai,yes,VTCC,CNX,,,http://en.wikipedia.org/wiki/Chiang_Mai_International_Airport,
26674,VTSP,large_airport,Phuket International Airport,8.1132,98.316902,82,AS,TH,TH-83,Phuket,yes,VTSP,HKT,,,http://en.wikipedia.org/wiki/Phuket_International_Airport,
26697,VVDN,large_airport,Da Nang International Airport,16.04389954,108.1989975,33,AS,VN,VN-60,Da Nang,yes,VVDN,DAD,,,http://en.wikipedia.org/wiki/Da_Nang_International_Airport,"Danang, Cảng Hàng không Quốc tế Đà Nẵng"
26700,VVNB,large_airport,Noi Bai International Airport,21.22120094,105.8069992,39,AS,VN,VN-15,Hanoi,yes,VVNB,HAN,,,http://en.wikipedia.org/wiki/Noi_Bai_International_Airport,"Noibai Airport, Sân bay Quốc tế Nội Bài"
26708,VVTS,large_airport,Tan Son Nhat International Airport,10.81879997,106.6520004,33,AS,VN,VN-23,Ho Chi Minh City,yes,VVTS,SGN,,http://www.tsnairport.hochiminhcity.gov.vn/,http://en.wikipedia.org/wiki/Tan_Son_Nhat_International_Airport,"Tansonnhat, Sài Gòn, Saigon, Sân bay Quốc tế Tân Sơn Nhất"
26727,VYMD,large_airport,Mandalay International Airport,21.70219994,95.97789764,300,AS,MM,MM-04,Mandalay,yes,VYMD,MDL,,,http://en.wikipedia.org/wiki/Mandalay_International_Airport,
26744,VYYY,large_airport,Yangon International Airport,16.90730095,96.1332016,109,AS,MM,MM-06,Yangon,yes,VYYY,RGN,,http://www.yangonairportonline.com,http://en.wikipedia.org/wiki/Yangon_International_Airport,Rangoon
26745,WAAA,large_airport,Hasanuddin International Airport,-5.061629772,119.5540009,47,AS,ID,ID-SN,Ujung Pandang-Celebes Island,yes,WAAA,UPG,,,http://en.wikipedia.org/wiki/Hasanuddin_International_Airport,
26751,WADD,large_airport,Ngurah Rai (Bali) International Airport,-8.748169899,115.1669998,14,AS,ID,ID-BA,Denpasar-Bali Island,yes,WADD,DPS,,http://www.angkasapura1.co.id/eng/location/bali.htm,http://en.wikipedia.org/wiki/Ngurah_Rai_Airport,WRRR
26789,WARR,large_airport,Juanda International Airport,-7.379829884,112.7870026,9,AS,ID,ID-JI,Surabaya,yes,WARR,SUB,,http://www.juanda-airport.com/,http://en.wikipedia.org/wiki/Juanda_International_Airport,WRSJ
32634,WAXX,large_airport,Dominique Edward Osok Airport,-0.894,131.287,10,AS,ID,ID-PB,Sorong-Papua Island,yes,WASS,SOQ,,,http://en.wikipedia.org/wiki/Dominique_Edward_Osok_Airport,WAXX
26819,WBSB,large_airport,Brunei International Airport,4.944200039,114.9280014,73,AS,BN,BN-BM,Bandar Seri Begawan,yes,WBSB,BWN,,,http://en.wikipedia.org/wiki/Brunei_International_Airport,
26835,WIII,large_airport,Soekarno-Hatta International Airport,-6.12556982,106.6559982,34,AS,ID,ID-BT,Jakarta,yes,WIII,CGK,,http://www.jakartasoekarnohattaairport.com/,http://en.wikipedia.org/wiki/Soekarno-Hatta_International_Airport,"JKT, Cengkareng, Java"
309577,WIMM,large_airport,Kualanamu International Airport,3.642222,98.885278,23,AS,ID,ID-SU,,no,WIMM,KNO,,http://www.kualanamu-airport.co.id/,https://en.wikipedia.org/wiki/Kualanamu_International_Airport,
26874,WMKK,large_airport,Kuala Lumpur International Airport,2.745579958,101.7099991,69,AS,MY,MY-14,Kuala Lumpur,yes,WMKK,KUL,,,http://en.wikipedia.org/wiki/Kuala_Lumpur_International_Airport,KLIA
26887,WSSS,large_airport,Singapore Changi Airport,1.35019,103.994003,22,AS,SG,SG-04,Singapore,yes,WSSS,SIN,,http://www.changiairport.com/,https://en.wikipedia.org/wiki/Singapore_Changi_Airport,
26901,YBBN,large_airport,Brisbane International Airport,-27.38419914,153.1170044,13,OC,AU,AU-QLD,Brisbane,yes,YBBN,BNE,,,http://en.wikipedia.org/wiki/Brisbane_Airport,
27066,YMML,large_airport,Melbourne International Airport,-37.673302,144.843002,434,OC,AU,AU-VIC,Melbourne,yes,YMML,MEL,,http://melbourneairport.com.au/,http://en.wikipedia.org/wiki/Melbourne_Airport,
27096,YPAD,large_airport,Adelaide International Airport,-34.945,138.531006,20,OC,AU,AU-SA,Adelaide,yes,YPAD,ADL,,,http://en.wikipedia.org/wiki/Adelaide_International_Airport,
27119,YPPH,large_airport,Perth International Airport,-31.94029999,115.9670029,67,OC,AU,AU-WA,Perth,yes,YPPH,PER,,,http://en.wikipedia.org/wiki/Perth_Airport,
27131,YSCB,large_airport,Canberra International Airport,-35.30690002,149.1950073,1886,OC,AU,AU-ACT,Canberra,yes,YSCB,CBR,,,http://en.wikipedia.org/wiki/Canberra_International_Airport,RAAF Base Fairbairn
27145,YSSY,large_airport,Sydney Kingsford Smith International Airport,-33.94609833,151.177002,21,OC,AU,AU-NSW,Sydney,yes,YSSY,SYD,,http://www.sydneyairport.com.au/,http://en.wikipedia.org/wiki/Kingsford_Smith_International_Airport,RAAF Station Mascot
27188,ZBAA,large_airport,Beijing Capital International Airport,40.08010101,116.5849991,116,AS,CN,CN-11,Beijing,yes,ZBAA,PEK,,http://en.bcia.com.cn/,http://en.wikipedia.org/wiki/Beijing_Capital_International_Airport,"BJS, Bejing, Peking, Olympics"
27189,ZBHH,large_airport,Baita International Airport,40.851398,111.823997,3556,AS,CN,CN-15,Hohhot,yes,ZBHH,HET,,http://www.hhhtbtjc.com/,http://en.wikipedia.org/wiki/Hohhot_Baita_International_Airport,
44093,ZBNY,large_airport,Beijing Nanyuan Airport,39.78279877,116.3880005,,AS,CN,CN-11,Beijing,yes,ZBNY,NAY,,,http://en.wikipedia.org/wiki/Nanyuan_Airport,
27192,ZBTJ,large_airport,Tianjin Binhai International Airport,39.12440109,117.3460007,10,AS,CN,CN-12,Tianjin,yes,ZBTJ,TSN,,,http://en.wikipedia.org/wiki/Tianjin_Binhai_International_Airport,
27193,ZBYN,large_airport,Taiyuan Wusu Airport,37.74689865,112.6279984,2575,AS,CN,CN-14,Taiyuan,yes,ZBYN,TYN,,,http://en.wikipedia.org/wiki/Taiyuan_Wusu_Airport,
27194,ZGGG,large_airport,Guangzhou Baiyun International Airport,23.39240074,113.2990036,50,AS,CN,CN-44,Guangzhou,yes,ZGGG,CAN,,http://www.baiyunairport.com/english/index.jsp,http://en.wikipedia.org/wiki/Guangzhou_Baiyun_International_Airport,
27195,ZGHA,large_airport,Changsha Huanghua International Airport,28.18919945,113.2200012,217,AS,CN,CN-43,Changsha,yes,ZGHA,CSX,,,http://en.wikipedia.org/wiki/Changsha_Huanghua_International_Airport,长沙黄花国际机场
27196,ZGKL,large_airport,Guilin Liangjiang International Airport,25.21809959,110.0390015,570,AS,CN,CN-45,Guilin City,yes,ZGKL,KWL,,,http://en.wikipedia.org/wiki/Guilin_Liangjiang_International_Airport,
27197,ZGNN,large_airport,Nanning Wuxu Airport,22.60829926,108.1719971,421,AS,CN,CN-45,Nanning,yes,ZGNN,NNG,,http://www.nnairport.com/,http://en.wikipedia.org/wiki/Nanning_Wuxu_International_Airport,"南宁吴圩机场, Nanning Wuxu Air Base"
27198,ZGSZ,large_airport,Shenzhen Bao'an International Airport,22.63929939,113.810997,13,AS,CN,CN-44,Shenzhen,yes,ZGSZ,SZX,,http://eng.szairport.com/,http://en.wikipedia.org/wiki/Shenzhen_Bao'an_International_Airport,"Baoan, Huangtian Airport"
27199,ZHCC,large_airport,Zhengzhou Xinzheng International Airport,34.5196991,113.8410034,495,AS,CN,CN-41,Zhengzhou,yes,ZHCC,CGO,,,http://en.wikipedia.org/wiki/Zhengzhou_Xinzheng_International_Airport,Xinzheng Airport
27200,ZHHH,large_airport,Wuhan Tianhe International Airport,30.7838,114.208,113,AS,CN,CN-42,Wuhan,yes,ZHHH,WUH,,http://www.whairport.com/,http://en.wikipedia.org/wiki/Wuhan_Tianhe_International_Airport,
27201,ZJHK,large_airport,Haikou Meilan International Airport,19.93490028,110.4589996,75,AS,CN,CN-46,Haikou,yes,ZJHK,HAK,,,http://en.wikipedia.org/wiki/Haikou_Meilan_International_Airport,ZGHK
27202,ZJSY,large_airport,Sanya Phoenix International Airport,18.30290031,109.4120026,92,AS,CN,CN-46,Sanya,yes,ZJSY,SYX,,,http://en.wikipedia.org/wiki/Sanya_Phoenix_International_Airport,
27205,ZLXY,large_airport,Xi'an Xianyang International Airport,34.447102,108.751999,1572,AS,CN,CN-61,Xi'an,yes,ZLXY,XIY,,http://www.xxia.com/,http://en.wikipedia.org/wiki/Xi'an_Xianyang_International_Airport,"西安咸阳国际机场, Xian"
27214,ZPPP,large_airport,Kunming Changshui International Airport,25.1019444,102.9291667,6903,AS,CN,CN-53,Kunming,yes,ZPPP,KMG,,,https://en.wikipedia.org/wiki/Kunming_Changshui_International_Airport,
27215,ZSAM,large_airport,Xiamen Gaoqi International Airport,24.54400063,118.1279984,59,AS,CN,CN-35,Xiamen,yes,ZSAM,XMN,,http://www.xiagc.com.cn/enweb/,http://en.wikipedia.org/wiki/Xiamen_Gaoqi_International_Airport,厦门高崎国际机场
27217,ZSFZ,large_airport,Fuzhou Changle International Airport,25.93510056,119.663002,46,AS,CN,CN-35,Fuzhou,yes,ZSFZ,FOC,,http://www.xiafz.com.cn/en/index.asp,http://en.wikipedia.org/wiki/Fuzhou_Changle_International_Airport,
27218,ZSHC,large_airport,Hangzhou Xiaoshan International Airport,30.22949982,120.4339981,23,AS,CN,CN-33,Hangzhou,yes,ZSHC,HGH,,http://www.hzairport.com/,http://en.wikipedia.org/wiki/Hangzhou_Xiaoshan_International_Airport,"Hang Zhou, 杭州萧山国际机场"
27219,ZSJN,large_airport,Yaoqiang Airport,36.85720062,117.2160034,76,AS,CN,CN-37,Jinan,yes,ZSJN,TNA,,,http://en.wikipedia.org/wiki/Jinan_Yaoqiang_Airport,
27220,ZSNB,large_airport,Ningbo Lishe International Airport,29.82670021,121.461998,13,AS,CN,CN-33,Ningbo,yes,ZSNB,NGB,,,http://en.wikipedia.org/wiki/Ningbo_Lishe_International_Airport,
27221,ZSNJ,large_airport,Nanjing Lukou Airport,31.74200058,118.8619995,49,AS,CN,CN-32,Nanjing,yes,ZSNJ,NKG,,,http://en.wikipedia.org/wiki/Nanjing_Lukou_International_Airport,
27223,ZSPD,large_airport,Shanghai Pudong International Airport,31.14340019,121.8050003,13,AS,CN,CN-31,Shanghai,yes,ZSPD,PVG,,,http://en.wikipedia.org/wiki/Shanghai_Pudong_International_Airport,
27225,ZSSS,large_airport,Shanghai Hongqiao International Airport,31.19790077,121.3359985,10,AS,CN,CN-31,Shanghai,yes,ZSSS,SHA,,,http://en.wikipedia.org/wiki/Shanghai_Hongqiao_International_Airport,
32672,ZSWZ,large_airport,Wenzhou Yongqiang Airport,27.91220093,120.8519974,,AS,CN,CN-33,Wenzhou,yes,ZSWZ,WNZ,,,http://en.wikipedia.org/wiki/Wenzhou_International_Airport,温州永强机场
27228,ZUCK,large_airport,Chongqing Jiangbei International Airport,29.71920013,106.6419983,1365,AS,CN,CN-50,Chongqing,yes,ZUCK,CKG,,,http://en.wikipedia.org/wiki/Chongqing_Jiangbei_International_Airport,
27229,ZUGY,large_airport,Longdongbao Airport,26.53849983,106.8010025,3736,AS,CN,CN-52,Guiyang,yes,ZUGY,KWE,,,http://en.wikipedia.org/wiki/Guiyang_Longdongbao_Airport,"Kaiyang Guiyang Air Base, Guiyang Air Base"
27230,ZUUU,large_airport,Chengdu Shuangliu International Airport,30.57850075,103.9469986,1625,AS,CN,CN-51,Chengdu,yes,ZUUU,CTU,,http://www.cdairport.com/cdairport/en_front/index.jsp,http://en.wikipedia.org/wiki/Chengdu_Shuangliu_International_Airport,成都双流国际机场
27236,ZWWW,large_airport,Ürümqi Diwopu International Airport,43.90710068,87.47419739,2125,AS,CN,CN-65,Ürümqi,yes,ZWWW,URC,,,http://en.wikipedia.org/wiki/%C3%9Cr%C3%BCmqi_Diwopu_International_Airport,
27238,ZYHB,large_airport,Taiping Airport,45.62340164,126.25,457,AS,CN,CN-23,Harbin,yes,ZYHB,HRB,,,http://en.wikipedia.org/wiki/Harbin_Taiping_International_Airport,
27242,ZYTL,large_airport,Zhoushuizi Airport,38.96569824,121.5390015,107,AS,CN,CN-21,Dalian,yes,ZYTL,DLC,,,http://en.wikipedia.org/wiki/Dalian_Zhoushuizi_International_Airport,Dalian Air Base
27243,ZYTX,large_airport,Taoxian Airport,41.63980103,123.4830017,198,AS,CN,CN-21,Shenyang,yes,ZYTX,SHE,,,http://en.wikipedia.org/wiki/Shenyang_Taoxian_International_Airport,
